LAMMPS data file via write_data, version 31 Mar 2017, timestep = 80

501 atoms
1 atom types

0.0000000000000000e+00 2.6000000000000000e+01 xlo xhi
0.0000000000000000e+00 2.6000000000000000e+01 ylo yhi
0.0000000000000000e+00 5.0000000000000000e+01 zlo zhi

Masses

1 63.546

Atoms # full

256 256 1 0.0000000000000000e+00 1.2806521635418040e+01 1.2817430458517560e+01 8.6502631748279573e+00 0 0 0
254 254 1 0.0000000000000000e+00 7.6098053334282181e+00 1.2812361969753292e+01 8.6299468864142135e+00 0 0 0
255 255 1 0.0000000000000000e+00 1.0217510297991886e+01 1.2817430459258540e+01 8.6502631751314336e+00 0 0 0
12 12 1 0.0000000000000000e+00 2.4114776075471700e+00 2.4118447456855008e+00 5.1367612703470593e+00 0 0 0
101 101 1 0.0000000000000000e+00 1.1118359836127236e+00 1.1119361290400060e+00 6.8700281520532549e+00 0 0 0
102 102 1 0.0000000000000000e+00 3.7116357844918424e+00 1.1119361286763820e+00 6.8695664590400689e+00 0 0 0
111 111 1 0.0000000000000000e+00 1.1118479270986039e+00 3.7117680866884069e+00 6.8699749592222856e+00 0 0 0
112 112 1 0.0000000000000000e+00 3.7116425133521718e+00 3.7117794525567587e+00 6.8697051161424749e+00 0 0 0
246 246 1 0.0000000000000000e+00 1.2811590125213188e+01 1.0209725491888859e+01 8.6299468854837755e+00 0 0 0
253 253 1 0.0000000000000000e+00 5.0082225679357597e+00 1.2811243609492205e+01 8.6219981852535135e+00 0 0 0
245 245 1 0.0000000000000000e+00 1.0212441811616499e+01 1.0209725491528804e+01 8.6299468855797166e+00 0 0 0
212 212 1 0.0000000000000000e+00 2.4119422788126261e+00 2.4118587218745522e+00 8.6188214099649159e+00 0 0 0
244 244 1 0.0000000000000000e+00 7.6071087450665660e+00 1.0207028898941569e+01 8.6218909707279057e+00 0 0 0
243 243 1 0.0000000000000000e+00 5.0087270193824667e+00 1.0210048784885021e+01 8.6207998518220084e+00 0 0 0
13 13 1 0.0000000000000000e+00 5.0110942202715254e+00 2.4119635774631965e+00 5.1361679552653117e+00 0 0 0
14 14 1 0.0000000000000000e+00 7.6111111515559653e+00 2.4123272630600283e+00 5.1355785905582811e+00 0 0 0
103 103 1 0.0000000000000000e+00 6.3114142826901851e+00 1.1119361267237629e+00 6.8685791330606643e+00 0 0 0
113 113 1 0.0000000000000000e+00 6.3113522867049676e+00 3.7116791460441010e+00 6.8689902587769458e+00 0 0 0
143 143 1 0.0000000000000000e+00 6.3123878799969431e+00 1.1512380622395527e+01 6.8773329475339180e+00 0 0 0
133 133 1 0.0000000000000000e+00 6.3106424178894631e+00 8.9105625724227604e+00 6.8724169252399019e+00 0 0 0
213 213 1 0.0000000000000000e+00 5.0118605394393718e+00 2.4117103379938278e+00 8.6183418777455785e+00 0 0 0
214 214 1 0.0000000000000000e+00 7.6116670825756936e+00 2.4113479721021784e+00 8.6173512764980043e+00 0 0 0
54 54 1 0.0000000000000000e+00 7.6180555313615335e+00 1.2813678015504559e+01 5.1508936661926894e+00 0 0 0
53 53 1 0.0000000000000000e+00 5.0163957461850019e+00 1.2812409809260416e+01 5.1425549118814446e+00 0 0 0
15 15 1 0.0000000000000000e+00 1.0211646785412587e+01 2.4126212307827037e+00 5.1353280878667373e+00 0 0 0
16 16 1 0.0000000000000000e+00 1.2812385151427206e+01 2.4126212306929307e+00 5.1353280868522555e+00 0 0 0
104 104 1 0.0000000000000000e+00 8.9114886342081387e+00 1.1119361250880084e+00 6.8675747393449473e+00 0 0 0
105 105 1 0.0000000000000000e+00 1.1512015969280903e+01 1.1119361241110022e+00 6.8671929251811612e+00 0 0 0
114 114 1 0.0000000000000000e+00 8.9114455005286839e+00 3.7117020412467485e+00 6.8683687783101668e+00 0 0 0
115 115 1 0.0000000000000000e+00 1.1512015968192069e+01 3.7117465568577379e+00 6.8681805299080416e+00 0 0 0
44 44 1 0.0000000000000000e+00 7.6161805808575238e+00 1.0216100736871393e+01 5.1479508092481074e+00 0 0 0
43 43 1 0.0000000000000000e+00 5.0146714065363085e+00 1.0212806308607716e+01 5.1405533853535221e+00 0 0 0
215 215 1 0.0000000000000000e+00 1.0211787608729480e+01 2.4110455100816544e+00 8.6164621958425585e+00 0 0 0
216 216 1 0.0000000000000000e+00 1.2812244328172412e+01 2.4110455099884991e+00 8.6164621954839724e+00 0 0 0
145 145 1 0.0000000000000000e+00 1.1512015967196067e+01 1.1517432027369654e+01 6.8896489512558690e+00 0 0 0
22 22 1 0.0000000000000000e+00 2.4116926866553197e+00 5.0116128460529943e+00 5.1367682526032432e+00 0 0 0
144 144 1 0.0000000000000000e+00 8.9158481971453938e+00 1.1515768356407388e+01 6.8878810271020132e+00 0 0 0
32 32 1 0.0000000000000000e+00 2.4120727734845238e+00 7.6113066895843851e+00 5.1366223428680220e+00 0 0 0
121 121 1 0.0000000000000000e+00 1.1118592923198745e+00 6.3115626715737454e+00 6.8697051168085661e+00 0 0 0
122 122 1 0.0000000000000000e+00 3.7116300413879730e+00 6.3115501987799538e+00 6.8700133901411045e+00 0 0 0
135 135 1 0.0000000000000000e+00 1.1512015968231456e+01 8.9132910192717762e+00 6.8790067467080789e+00 0 0 0
222 222 1 0.0000000000000000e+00 2.4117754739596822e+00 5.0116956322267452e+00 8.6189489901772767e+00 0 0 0
134 134 1 0.0000000000000000e+00 8.9124604650473405e+00 8.9123080349094241e+00 6.8773329467377318e+00 0 0 0
232 232 1 0.0000000000000000e+00 2.4113124059010280e+00 7.6114664961270329e+00 8.6190405275024382e+00 0 0 0
23 23 1 0.0000000000000000e+00 5.0113865318341855e+00 5.0119929321926673e+00 5.1366223396611721e+00 0 0 0
24 24 1 0.0000000000000000e+00 7.6115235949682063e+00 5.0132668361247577e+00 5.1369964063253031e+00 0 0 0
33 33 1 0.0000000000000000e+00 5.0121135206401606e+00 7.6120336794299153e+00 5.1375178357767997e+00 0 0 0
34 34 1 0.0000000000000000e+00 7.6128861505719394e+00 7.6145915601333476e+00 5.1405533826985899e+00 0 0 0
123 123 1 0.0000000000000000e+00 6.3111353973330182e+00 6.3112942226859934e+00 6.8702666285026268e+00 0 0 0
223 223 1 0.0000000000000000e+00 5.0115463388094383e+00 5.0112325629945911e+00 8.6190405289933185e+00 0 0 0
224 224 1 0.0000000000000000e+00 7.6111949131345389e+00 5.0100827675772033e+00 8.6185141324463483e+00 0 0 0
233 233 1 0.0000000000000000e+00 5.0107584459092234e+00 7.6106786005506857e+00 8.6202889608615791e+00 0 0 0
234 234 1 0.0000000000000000e+00 7.6101286287115819e+00 7.6086471728787517e+00 8.6207998525292844e+00 0 0 0
25 25 1 0.0000000000000000e+00 1.0211852073514290e+01 5.0142431663098659e+00 5.1374990466347707e+00 0 0 0
26 26 1 0.0000000000000000e+00 1.2812179861004253e+01 5.0142431674335901e+00 5.1374990463967380e+00 0 0 0
35 35 1 0.0000000000000000e+00 1.0212489648474419e+01 7.6163159028836631e+00 5.1425549106688360e+00 0 0 0
36 36 1 0.0000000000000000e+00 1.2811542286917167e+01 7.6163159040887605e+00 5.1425549110459148e+00 0 0 0
124 124 1 0.0000000000000000e+00 8.9114722258926307e+00 6.3116595399534257e+00 6.8712017158972074e+00 0 0 0
125 125 1 0.0000000000000000e+00 1.1512015967698982e+01 6.3119537306787397e+00 6.8717090257142797e+00 0 0 0
225 225 1 0.0000000000000000e+00 1.0211568359588915e+01 5.0092939644188386e+00 8.6180456879347869e+00 0 0 0
226 226 1 0.0000000000000000e+00 1.2812463576500178e+01 5.0092939644843755e+00 8.6180456875952469e+00 0 0 0
235 235 1 0.0000000000000000e+00 1.0211323450713278e+01 7.6081427242291921e+00 8.6219981862525117e+00 0 0 0
236 236 1 0.0000000000000000e+00 1.2812708486306610e+01 7.6081427243759627e+00 8.6219981859609227e+00 0 0 0
56 56 1 0.0000000000000000e+00 1.2809852475226730e+01 1.2814099619520352e+01 5.1515493849491998e+00 0 0 0
42 42 1 0.0000000000000000e+00 2.4133466830529802e+00 1.0211443753322540e+01 5.1369964100189600e+00 0 0 0
